lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
# Adaptation terminated
# Step size = 0.188613
# Diagonal elements of inverse mass matrix:
# 5.05981, 4.92315, 0.388191, 0.342793, 3.81639, 3.76495, 4.34154, 4.33904, 7.00655, 3.95553, 3.93406, 6.85582, 1.69747, 5.19446, 4.83537, 1.51357, 1.18634, 2.53885, 1.89972, 5.36005, 0.990679, 1.60987, 0.827749, 0.391307, 6.28628, 0.0404322, 0.0951269, 5.80096, 34.8549, 17.1513, 37.0694, 0.0531589, 0.0432602
-407.727,0.600242,0.188613,4,15,0,431.111,0.107246,0.356271,0.575429,0.291299,0.999758,0.0417271,0.0589353,0.999479,0.0129575,0.98242,0.000553599,0.027737,0.234851,0.000831693,0.752394,0.141308,0.537274,0.872339,0.189748,0.706699,0.276243,0.957306,0.315912,0.316983,0.995618,0.892754,0.643729,0.424571,0.708701,0.000242067,0.958273,0.941065,0.00052083,0.987042,0.0175801,0.999446,0.972263,0.765149,0.999168,0.247606,0.858692,0.462726,0.127661,0.810252,0.293301,0.723757,0.0426938,0.684088,0.683017,0.00438233,0.433675,0.00207122,0.278863,9.07017e-008,0.287411,0.221526,8.7828e-007,0.474557,5.06102e-005,0.301846
-407.112,1,0.188613,4,15,0,425.318,0.030496,0.00175035,0.282615,0.423966,0.656406,0.12185,0.00242598,0.971758,1.14642e-005,0.929549,0.00800074,0.0938238,0.980748,0.000346104,0.995576,0.0818541,0.969016,0.762773,0.193106,0.00117159,0.919881,0.369902,0.621008,0.451683,0.889331,0.969504,0.99825,0.717385,0.576034,0.343594,0.87815,0.997574,0.0282422,0.999989,0.0704514,0.991999,0.906176,0.0192523,0.999654,0.00442392,0.918146,0.0309839,0.237227,0.806894,0.998828,0.080119,0.630098,0.378992,0.548317,0.110669,0.390431,0.00477612,0.345154,5.31876e-008,0.264399,0.248905,1.59881e-005,0.419024,3.4126e-007,0.327296
-394.046,0.845649,0.188613,4,15,0,420.129,0.142606,0.33218,0.576343,0.520801,0.999752,0.0424596,0.356598,0.943363,0.00192901,0.980028,0.0795065,0.160055,0.580256,0.0820711,0.9936,0.376005,0.968427,0.891549,0.124796,0.147987,0.715146,0.918644,0.136647,0.421075,0.990782,0.857394,0.66782,0.423657,0.479199,0.00024781,0.95754,0.643402,0.056637,0.998071,0.0199719,0.920493,0.839945,0.419744,0.917929,0.00640048,0.623995,0.0315732,0.108451,0.875204,0.852013,0.284854,0.0813564,0.863353,0.578925,0.00921805,0.405383,0.000624199,0.285915,0.0148994,0.308078,0.268165,3.76977e-006,0.467622,0.000619743,0.248689
-402.205,0.56249,0.188613,4,15,0,417.935,0.0365316,0.0012776,0.467125,0.344102,0.999963,0.016439,0.0135733,0.975156,0.342913,0.967569,0.0724419,0.0968509,0.827581,0.000915613,0.801822,0.0348903,0.665799,0.83546,0.353123,0.00918822,0.582647,0.467138,0.077132,0.579589,0.999842,0.963468,0.998722,0.532875,0.655898,3.70472e-005,0.983561,0.986427,0.0248441,0.657087,0.0324312,0.927558,0.903149,0.172419,0.999084,0.198178,0.96511,0.334201,0.16454,0.646877,0.990812,0.417353,0.532862,0.922868,0.420411,0.000158294,0.374345,1.49563e-006,0.345581,1.38e-008,0.279946,0.226819,5.99907e-005,0.36803,6.76841e-005,0.40515
-402.063,0.948614,0.188613,4,31,0,421.902,0.0347914,0.00149502,0.386497,0.266945,0.999838,0.00952708,0.0106042,0.953387,0.0530285,0.988468,0.0670091,0.374221,0.770749,0.00207136,0.802412,0.0344063,0.532107,0.895928,0.372881,0.00215999,0.641709,0.706888,0.106275,0.584879,0.999908,0.965209,0.998505,0.613503,0.733055,0.00016203,0.990473,0.989396,0.0466128,0.946971,0.011532,0.932991,0.625779,0.229251,0.997929,0.197588,0.965594,0.467893,0.104072,0.627119,0.99784,0.358291,0.293112,0.893725,0.415121,9.16229e-005,0.403602,2.20045e-006,0.352195,5.3378e-009,0.244168,0.240604,1.11499e-005,0.356494,2.36081e-005,0.4029
-394.365,0.739446,0.188613,4,15,0,414.167,0.0212678,0.0625521,0.384085,0.373871,0.998521,0.0143794,0.413879,0.993388,0.102617,0.930556,0.0114561,0.0248955,0.759833,0.209993,0.98489,0.342321,0.924574,0.734791,0.180322,0.242689,0.798194,0.68491,0.0762557,0.366458,0.995079,0.978732,0.937448,0.615915,0.626129,0.00147852,0.985621,0.586121,0.00661215,0.897383,0.0694444,0.988544,0.975104,0.240167,0.790007,0.0151103,0.657679,0.0754258,0.265209,0.819678,0.757311,0.201806,0.31509,0.923744,0.633542,0.00492121,0.335578,0.00039284,0.310738,0.00497561,0.353417,0.32095,0.000267303,0.377402,8.87018e-012,0.29628
-406.136,0.907326,0.188613,4,15,0,424.118,0.712211,0.152301,0.250533,0.205417,0.99998,0.00334758,0.0691339,0.974848,0.0911151,0.932805,0.0788091,0.00793632,0.338571,0.0209911,0.898145,0.349499,0.632852,0.800736,0.0864557,0.0797366,0.703895,0.940999,0.0300118,0.577855,0.993328,0.287789,0.847699,0.749467,0.794583,2.01168e-005,0.996652,0.930866,0.0251516,0.908885,0.0671948,0.921191,0.992064,0.661429,0.979009,0.101855,0.650501,0.367148,0.199264,0.913544,0.920263,0.296105,0.0590008,0.969988,0.422145,0.00667168,0.426396,0.00866453,0.24869,0.000292531,0.324591,0.198559,0.000324141,0.428483,8.8459e-015,0.364
-406.267,0.679097,0.188613,5,31,0,422.65,0.000216289,0.0144658,0.597079,0.712772,0.745123,0.00983376,0.160662,0.945734,0.0237716,0.988982,0.0191758,0.369941,0.983972,0.112948,0.982785,0.0384927,0.964986,0.976848,0.441692,0.00261455,0.67589,0.710207,0.820072,0.306357,0.962023,0.999784,0.985534,0.402921,0.287228,0.254877,0.990166,0.839338,0.0542664,0.976228,0.0110178,0.980824,0.630059,0.0160278,0.887052,0.0172154,0.961507,0.0350137,0.0231521,0.558308,0.997385,0.32411,0.289793,0.179928,0.693643,0.0379774,0.32653,0.00855616,0.363419,0.000112522,0.309867,0.275825,1.52876e-009,0.421136,0.000183701,0.29437
-403.001,0.975714,0.188613,5,31,0,420.989,1.82063e-005,0.00121628,0.367355,0.229846,0.998026,0.0020374,0.0759095,0.966124,0.0224234,0.984409,0.0035186,0.00653059,0.857296,0.11145,0.990185,0.180283,0.673651,0.977505,0.181814,0.432013,0.678918,0.620424,0.00150629,0.197961,0.970207,0.999982,0.998784,0.632645,0.770154,0.0019741,0.997963,0.92409,0.0338765,0.977577,0.0155912,0.996481,0.993469,0.142704,0.88855,0.00981483,0.819717,0.326349,0.0224954,0.818186,0.567987,0.321082,0.379576,0.998494,0.802039,0.0297932,0.451697,0.0269213,0.334182,0.00390319,0.206957,0.348866,0.00716482,0.358772,4.57814e-008,0.261537
-407.272,0.374612,0.188613,4,15,0,421.619,7.06031e-005,0.00094475,0.3534,0.260694,0.99614,0.00408958,0.130193,0.96443,0.0187965,0.995559,0.00386177,0.00724297,0.876723,0.186216,0.973657,0.206766,0.629418,0.968458,0.169221,0.280876,0.558267,0.675071,0.00124927,0.242407,0.661283,0.999929,0.999055,0.6466,0.739306,0.00385961,0.99591,0.869807,0.0355697,0.981204,0.00444125,0.996138,0.992757,0.123277,0.813784,0.0263427,0.793234,0.370582,0.0315423,0.830779,0.719124,0.441733,0.324929,0.998751,0.757593,0.338717,0.434119,0.00602189,0.346219,0.0189301,0.211055,0.38727,0.00860696,0.349602,2.87302e-009,0.238177
-398.843,0.244844,0.188613,4,15,0,424.318,7.79062e-005,0.00199284,0.354761,0.238358,0.998246,0.0129406,0.166083,0.84527,0.0607976,0.984033,0.000413165,0.0172898,0.72176,0.183254,0.962815,0.148975,0.57477,0.733616,0.116712,0.0272064,0.80175,0.619692,0.00123889,0.305594,0.971379,0.999922,0.998007,0.645239,0.761642,0.00175423,0.987059,0.833917,0.15473,0.939202,0.0159667,0.999587,0.98271,0.27824,0.816746,0.037185,0.851025,0.42523,0.266384,0.883288,0.972794,0.19825,0.380308,0.998761,0.694406,0.0286212,0.422139,0.0360309,0.353613,4.72399e-005,0.219711,0.385472,0.00453507,0.347483,2.64849e-006,0.230967
-392.145,0.92911,0.188613,4,31,0,407.955,0.000168649,0.00805606,0.320797,0.34354,0.998204,0.0561737,0.0226499,0.994359,0.0550317,0.965788,0.000920507,0.281947,0.457435,0.00209159,0.895225,0.176376,0.918126,0.785141,0.299829,0.0891073,0.551427,0.620655,0.0123871,0.465592,0.960966,0.999831,0.991944,0.679203,0.65646,0.00179598,0.943826,0.97735,0.0056407,0.944968,0.0342119,0.999079,0.718053,0.542565,0.997908,0.104775,0.823624,0.0818744,0.214859,0.700171,0.910893,0.448573,0.379345,0.987613,0.534408,0.0390343,0.421806,0.0231438,0.371325,0.00037884,0.206405,0.286737,1.31729e-006,0.376687,0.000463189,0.313053
-390.609,0.799386,0.188613,4,15,0,406.14,0.0646779,0.0220743,0.424572,0.517776,0.940565,0.00319411,0.135737,0.873529,0.000196301,0.970147,0.314944,0.000182598,0.768602,0.155372,0.935906,0.0764013,0.593457,0.67238,0.0721763,0.0640287,0.58642,0.818404,0.314307,0.21611,0.969884,0.935322,0.977926,0.575428,0.482224,0.0594347,0.996806,0.864263,0.126471,0.999804,0.0298529,0.685056,0.999817,0.231398,0.844628,0.0640943,0.923599,0.406543,0.32762,0.927824,0.935971,0.41358,0.181596,0.685693,0.78389,0.0301161,0.402468,0.000984668,0.338713,0.000394968,0.258422,0.321382,0.000396219,0.378242,1.43963e-006,0.298997
-394.543,0.894811,0.188613,4,15,0,411.091,0.0165802,0.000714686,0.587116,0.529149,0.992727,0.368921,0.0406731,0.985689,0.336029,0.932965,0.0147019,0.00799837,0.584118,0.0124489,0.946887,0.287531,0.984236,0.874326,0.199978,0.0680188,0.261845,0.437648,0.0879512,0.431198,0.932977,0.98342,0.999285,0.412884,0.470851,0.00727331,0.631079,0.959327,0.0143112,0.663971,0.0670347,0.985298,0.992002,0.415882,0.987551,0.0531134,0.712469,0.0157637,0.125674,0.800022,0.931981,0.738155,0.562352,0.912049,0.568802,0.0670229,0.382303,0.0135474,0.35045,0.000810279,0.265106,0.339994,0.000667762,0.368571,0.00147406,0.277077
-393.073,0.982303,0.188613,4,15,0,407.9,0.0388994,0.110622,0.241365,0.528105,0.842315,0.00345109,0.00178339,0.998259,0.00152988,0.964993,0.108563,0.360686,0.430114,0.00273223,0.955838,0.0880104,0.718715,0.731342,0.10825,0.0715564,0.810007,0.856019,0.165282,0.289954,0.966277,0.961101,0.889378,0.758635,0.471895,0.157685,0.996549,0.998217,0.00174133,0.99847,0.0350068,0.891437,0.639314,0.569886,0.997268,0.0441622,0.91199,0.281285,0.268658,0.89175,0.928444,0.189993,0.143981,0.834718,0.710046,0.0337234,0.496219,0.000111911,0.36763,0.00204388,0.134941,0.296538,0.00116741,0.439442,4.28654e-005,0.261865
-391.247,0.744773,0.188613,4,15,0,408.335,0.0201716,0.178129,0.141319,0.408556,0.928853,0.0462192,0.00376347,0.992996,0.00193493,0.982561,0.109488,0.0225018,0.578363,0.00552822,0.80883,0.108636,0.801135,0.925671,0.460375,0.112647,0.757475,0.875433,0.418818,0.256766,0.872559,0.979828,0.821871,0.858681,0.591444,0.0711471,0.953781,0.996237,0.00700434,0.998065,0.017439,0.890512,0.977498,0.421637,0.994472,0.19117,0.891364,0.198865,0.0743293,0.539625,0.887353,0.242525,0.124567,0.581182,0.743234,0.127441,0.473216,9.10459e-006,0.351193,0.00038369,0.171359,0.313498,0.00379035,0.39237,0.000441959,0.293739
-393.155,0.982799,0.188613,4,15,0,405.176,0.183419,0.00195559,0.539978,0.497089,0.972915,0.00796867,0.00111051,0.89097,0.0102103,0.943235,0.0211834,0.301873,0.733023,0.0236386,0.98346,0.100752,0.894652,0.64564,0.0227871,0.0638371,0.660413,0.515741,0.166174,0.601349,0.991617,0.816581,0.998044,0.460022,0.502911,0.027085,0.992031,0.998889,0.10903,0.98979,0.0567647,0.978817,0.698127,0.266977,0.976361,0.0165401,0.899248,0.105348,0.35436,0.977213,0.936163,0.339587,0.484259,0.833826,0.398651,0.00838333,0.355987,2.76503e-005,0.288317,7.23775e-005,0.355193,0.281389,4.14314e-005,0.434753,0.00046193,0.283758
-394.168,0.974747,0.188613,4,15,0,410.692,0.000565478,0.11791,0.196893,0.489577,0.983842,0.13262,0.311871,0.991036,0.0534666,0.97859,0.165011,0.0339764,0.482647,0.083331,0.99866,0.116272,0.719815,0.890109,0.334915,0.00636606,0.543344,0.933265,0.397689,0.227602,0.87699,0.999435,0.88209,0.803107,0.510423,0.0161581,0.86738,0.688129,0.00896398,0.946533,0.0214097,0.834989,0.966024,0.517353,0.916669,0.00134033,0.883728,0.280185,0.109891,0.665085,0.993634,0.456656,0.0667345,0.602311,0.772398,0.12301,0.453875,1.67277e-006,0.38408,3.97396e-006,0.161817,0.311634,0.000227622,0.390306,9.54895e-008,0.298055
-393.833,0.983503,0.188613,4,15,0,409.126,0.00321116,0.00562145,0.357671,0.339272,0.965519,0.0103659,0.0114317,0.879042,0.0928733,0.996461,0.000994324,0.0107647,0.783036,0.00399409,0.686041,0.0843388,0.820687,0.764436,0.080212,0.000792669,0.5241,0.406309,0.21199,0.459817,0.991712,0.996789,0.994379,0.642329,0.660728,0.0344807,0.989634,0.988568,0.120958,0.907127,0.0035394,0.999006,0.989235,0.216964,0.996006,0.313959,0.915661,0.179313,0.235564,0.919788,0.999207,0.4759,0.593691,0.78801,0.540183,0.00828839,0.368421,3.20694e-006,0.349304,0.000125482,0.271417,0.324207,0.0107963,0.357518,6.10349e-005,0.318146
-394.486,0.9889,0.188613,4,31,0,413.323,0.202331,0.00920553,0.304277,0.345441,0.997764,0.00232494,0.259631,0.965329,0.157416,0.995659,0.00286336,0.025602,0.783426,0.00454948,0.978953,0.125195,0.966707,0.750254,0.117075,0.00323989,0.331779,0.745885,0.310254,0.281748,0.670182,0.797669,0.990794,0.695723,0.654559,0.00223551,0.997675,0.740369,0.0346714,0.842584,0.00434128,0.997137,0.974398,0.216574,0.995451,0.021047,0.874805,0.0332934,0.249746,0.882925,0.99676,0.668221,0.254115,0.689746,0.718252,0.329818,0.342836,3.53719e-005,0.382318,2.46873e-005,0.267447,0.251402,5.30061e-005,0.439465,0.00734527,0.309073
-400.152,0.736019,0.188613,4,31,0,416.842,0.0690737,0.00164,0.425418,0.301086,0.971895,0.103519,2.31897e-005,0.96539,0.0156178,0.992679,0.222994,0.0693589,0.831924,0.134995,0.874746,0.226735,0.97372,0.893571,0.229046,0.00015789,0.782604,0.860221,0.630134,0.270184,0.999688,0.930926,0.99836,0.574582,0.698914,0.0281047,0.896481,0.999977,0.03461,0.984382,0.00732053,0.777006,0.930641,0.168076,0.865005,0.125254,0.773265,0.02628,0.106429,0.770954,0.999842,0.217396,0.139779,0.369866,0.729816,0.000312013,0.316022,8.84105e-007,0.33542,1.14589e-008,0.334219,0.305061,0.0142812,0.407357,5.75163e-005,0.287581
-393.812,0.965337,0.188613,4,15,0,413.81,0.0298714,0.266851,0.360829,0.236945,0.974715,0.0126271,0.00720809,0.999661,0.0910342,0.889815,0.0102663,0.207799,0.741087,0.00294799,0.992988,0.103442,0.994937,0.713611,0.195746,0.00309965,0.410382,0.746622,0.119307,0.47811,0.974851,0.970129,0.733149,0.639171,0.763055,0.0252852,0.987373,0.992792,0.000338948,0.908966,0.110185,0.989734,0.792201,0.258913,0.997052,0.00701174,0.896558,0.00506348,0.286389,0.804254,0.9969,0.589618,0.253378,0.880693,0.52189,0.0251493,0.436601,0.000145647,0.335292,0.0212769,0.209111,0.267075,0.0165836,0.371371,0.00241305,0.340131
-394.847,0.986247,0.188613,4,15,0,406.321,0.0315805,0.00472119,0.36134,0.321934,0.831821,0.00622906,0.00166234,0.995707,0.0639285,0.959457,0.41009,0.0122142,0.608647,0.0360778,0.99205,0.0945824,0.996076,0.86569,0.218559,0.0446625,0.548009,0.758288,0.386006,0.628834,0.927765,0.968419,0.995279,0.63866,0.678066,0.168179,0.993771,0.998338,0.0042934,0.936072,0.0405433,0.58991,0.987786,0.391353,0.963922,0.00795049,0.905418,0.00392435,0.13431,0.781441,0.955337,0.451991,0.241712,0.613994,0.371166,0.0722351,0.448666,1.4602e-005,0.350173,1.79695e-005,0.197975,0.314483,0.00106748,0.429074,0.00211894,0.25641
-397.612,0.966094,0.188613,4,31,0,411.611,0.0026632,0.0477187,0.208062,0.49282,0.999417,0.172727,0.0192274,0.848452,0.0315264,0.959427,0.000115426,0.291704,0.756175,0.0599317,0.763411,0.171508,0.988403,0.934131,0.176164,5.8477e-005,0.625293,0.693589,0.193215,0.142956,0.992731,0.997337,0.952281,0.791938,0.50718,0.000582652,0.827273,0.980773,0.151548,0.968474,0.0405728,0.999885,0.708296,0.243825,0.940068,0.236589,0.828492,0.0115974,0.0658688,0.823836,0.999942,0.374707,0.306411,0.806785,0.857044,0.00726931,0.408087,0.037082,0.329389,0.000410853,0.259752,0.304712,0.00213617,0.331155,0.000636263,0.32664
-392.312,0.987973,0.188613,4,31,0,411.881,0.000176303,0.0601458,0.40476,0.344444,0.999275,0.0215731,0.355311,0.993924,0.0950767,0.992034,0.0123936,0.0105822,0.483607,0.0246131,0.988985,0.193721,0.983735,0.916279,0.301792,0.01822,0.413234,0.522936,0.1267,0.424488,0.984808,0.999824,0.939854,0.59524,0.655556,0.000725338,0.978427,0.644689,0.00607612,0.904923,0.00796586,0.987606,0.989418,0.516393,0.975387,0.0110146,0.806279,0.0162654,0.0837209,0.698208,0.98178,0.586766,0.477064,0.8733,0.575512,0.0151925,0.352628,0.00019391,0.40065,0.000136403,0.233662,0.26131,0.00655808,0.413122,0.00650118,0.325238
-395.271,0.938426,0.188613,4,15,0,410.849,0.000511373,0.0529516,0.205683,0.512479,0.965404,0.138457,0.191193,0.997865,0.0720094,0.711136,0.111695,0.288175,0.362272,0.00118742,0.898654,0.136464,0.991677,0.609004,0.0498384,0.00679524,0.740073,0.849173,0.338688,0.520656,0.888411,0.999489,0.947048,0.794317,0.487521,0.0345959,0.861543,0.808807,0.002135,0.927991,0.288864,0.888305,0.711825,0.637728,0.998813,0.101346,0.863536,0.00832252,0.390996,0.950162,0.993205,0.259927,0.150827,0.661312,0.479344,0.111589,0.37081,0.00118125,0.393217,0.00564317,0.22313,0.336437,0.0110701,0.315265,0.00177252,0.341473
-392.689,0.986413,0.188613,4,15,0,409.911,0.00307115,0.0368105,0.671108,0.430712,0.879432,0.0457613,0.0244749,0.775031,0.0877634,0.997283,0.0757162,0.0561981,0.499723,0.000823446,0.904046,0.118753,0.96581,0.91713,0.59408,0.00203428,0.688208,0.814935,0.393354,0.22524,0.989513,0.996929,0.963189,0.328892,0.569288,0.120568,0.954239,0.975525,0.224969,0.912237,0.00271678,0.924284,0.943802,0.500277,0.999177,0.0959542,0.881247,0.0341902,0.0828701,0.40592,0.997966,0.311792,0.185065,0.606646,0.77476,0.0104867,0.358522,0.00455741,0.37603,0.000504761,0.236753,0.310914,0.0138807,0.368411,0.014814,0.315613
-393.771,0.615564,0.188613,4,15,0,413.882,0.438385,0.00919433,0.557403,0.379388,0.968834,0.00229297,0.0442712,0.998422,0.0650869,0.983699,0.174773,0.249128,0.764127,0.00909135,0.892439,0.192345,0.860933,0.592138,0.0389528,0.16815,0.711187,0.77247,0.542873,0.32219,0.991877,0.561615,0.990806,0.442597,0.620612,0.0311662,0.997707,0.955729,0.0015785,0.934913,0.0163005,0.825227,0.750872,0.235873,0.990909,0.107561,0.807655,0.139067,0.407862,0.961047,0.83185,0.288813,0.22753,0.457127,0.67781,0.00812295,0.345283,1.16064e-007,0.428738,0.000871274,0.225967,0.300739,4.8891e-006,0.363405,7.23501e-006,0.334984
-393.422,0.988462,0.188613,4,15,0,405.658,0.0016996,0.0375858,0.267828,0.297102,0.943262,0.0268242,0.178682,0.850533,0.00819659,0.961507,0.00182702,0.0344064,0.580126,0.00934728,0.975015,0.141862,0.739847,0.962951,0.534883,0.0360997,0.47928,0.754788,0.168645,0.51995,0.996459,0.9983,0.962414,0.732172,0.702898,0.0567375,0.973176,0.821318,0.149467,0.991803,0.0384933,0.998173,0.965594,0.419874,0.990653,0.024985,0.858138,0.260153,0.0370494,0.465117,0.9639,0.52072,0.245212,0.831355,0.48005,0.0035407,0.392217,6.47356e-005,0.285547,4.55044e-006,0.322121,0.261661,3.70292e-007,0.438369,0.000114858,0.299901
-398.868,0.906013,0.188613,4,15,0,414.681,6.96549e-006,0.120172,0.287291,0.510453,0.936552,0.0016998,0.00923484,0.99445,0.0934334,0.992377,0.510815,0.218856,0.81797,0.00196146,0.86577,0.0213145,0.89424,0.773223,0.0395791,0.0221185,0.612688,0.97519,0.191236,0.258843,0.870177,0.999993,0.879828,0.712709,0.489547,0.0634485,0.9983,0.990765,0.00555003,0.906567,0.00762312,0.489185,0.781144,0.18203,0.998039,0.13423,0.978686,0.10576,0.226777,0.960421,0.977882,0.387312,0.02481,0.808764,0.741157,0.129823,0.384923,0.000465438,0.337839,0.00478186,0.276224,0.248767,5.93696e-007,0.415317,0.00101227,0.330668
-399.564,0.703518,0.188613,5,63,0,420.33,4.07769e-005,0.0529172,0.353497,0.316546,0.999013,8.30407e-005,0.075347,0.915901,0.0575272,0.955333,0.0129987,0.0026728,0.723247,0.303822,0.916948,0.0334194,0.642967,0.864896,0.260151,0.282185,0.461309,0.951916,0.528233,0.248593,0.975035,0.999959,0.947083,0.646503,0.683454,0.000986888,0.999917,0.924653,0.0840995,0.942473,0.0446668,0.987001,0.997327,0.276753,0.696178,0.0830524,0.966581,0.357033,0.135104,0.739849,0.717815,0.538691,0.0480841,0.471767,0.751407,0.0249649,0.365961,5.34468e-006,0.377908,0.000286696,0.252286,0.257086,0.00384436,0.463782,2.94859e-009,0.27884
-393.55,0.987509,0.188613,4,31,0,411.017,0.00754842,0.0491884,0.302496,0.420852,0.997537,0.000448322,0.0838114,0.990336,0.0219312,0.964013,0.0520872,0.524268,0.420756,0.000252416,0.933509,0.373681,0.832349,0.728718,0.154545,0.0109072,0.76245,0.558841,0.158248,0.245566,0.921206,0.992452,0.950812,0.697504,0.579148,0.00246273,0.999552,0.916189,0.00966403,0.978069,0.0359872,0.947913,0.475732,0.579244,0.999748,0.0664907,0.626319,0.167651,0.271282,0.845455,0.989093,0.23755,0.441159,0.841752,0.754434,0.0787939,0.449965,4.70168e-008,0.365597,1.7804e-005,0.183581,0.329377,0.000856878,0.368673,1.02957e-007,0.301933
-402.742,0.235712,0.188613,5,31,0,416.861,0.000289973,0.2052,0.540272,0.471538,0.999743,0.00051131,0.0352615,0.998241,0.0503177,0.996019,0.0224064,0.0109482,0.620894,0.000134618,0.916477,0.277394,0.887983,0.94314,0.150983,0.0884602,0.921119,0.742787,0.170054,0.245439,0.90362,0.99971,0.7948,0.459728,0.528462,0.00025684,0.999489,0.964739,0.00175924,0.949682,0.00398073,0.977594,0.989052,0.379106,0.999865,0.0835234,0.722606,0.112017,0.0568596,0.849017,0.91154,0.0788815,0.257213,0.829946,0.754561,0.0963797,0.504918,0.0455422,0.338047,5.01649e-005,0.155583,0.281164,0.00106682,0.382081,0.000384522,0.291163
-399.251,1,0.188613,4,15,0,420.94,0.201566,0.00107613,0.213214,0.332335,0.894643,0.131388,0.0268642,0.997122,0.0585562,0.978811,0.134613,0.438355,0.770242,4.21684e-006,0.896057,0.0472391,0.674226,0.842399,0.159893,0.0317712,0.212856,0.821572,0.411643,0.226249,0.999992,0.798434,0.998924,0.786786,0.667665,0.105357,0.868612,0.973136,0.00287822,0.941444,0.0211887,0.865387,0.561645,0.229758,0.999996,0.103943,0.952761,0.325774,0.157601,0.840107,0.968229,0.787144,0.178428,0.588357,0.773751,7.72005e-006,0.360997,3.72149e-009,0.36269,0.00113963,0.265902,0.341958,0.00154306,0.362428,0.00886687,0.294475
-396.243,0.944522,0.188613,4,15,0,414.65,0.010801,0.242889,0.577799,0.568547,0.992536,0.0218886,0.0965227,0.9994,0.0195108,0.987265,0.0319766,0.00732182,0.623859,8.66499e-005,0.962406,0.171598,0.886098,0.690017,0.214109,0.0819517,0.968918,0.644704,0.225672,0.374552,0.988056,0.989199,0.757111,0.422201,0.431453,0.00746442,0.978111,0.903477,0.000600079,0.980489,0.0127353,0.968023,0.992678,0.376141,0.999913,0.0375941,0.828402,0.113902,0.309983,0.785891,0.918048,0.0310817,0.355296,0.774328,0.625448,0.0119438,0.456522,0.020577,0.317123,0.00070888,0.224865,0.222551,0.00148974,0.445273,4.76338e-007,0.31089
-399.595,0.883259,0.188613,4,31,0,413.577,0.15156,0.00121213,0.226668,0.277995,0.99503,0.0125339,0.0251273,0.836516,0.00438054,0.930276,0.00940534,0.021755,0.602337,0.00153537,0.85833,0.0893676,0.687119,0.788634,0.149083,0.0452922,0.101363,0.824588,0.354959,0.279918,0.933647,0.84844,0.998788,0.773332,0.722005,0.00496965,0.987466,0.974873,0.163484,0.995619,0.0697236,0.990595,0.978245,0.397663,0.998465,0.14167,0.910632,0.312881,0.211366,0.850917,0.954708,0.898637,0.175412,0.645041,0.720082,0.0663533,0.346293,1.06074e-007,0.37421,0.0174255,0.254991,0.366046,8.71354e-010,0.340463,0.0245059,0.276065
-394.44,0.788119,0.188613,4,15,0,416.006,0.0500508,0.00971138,0.222919,0.258525,0.994031,0.0131533,0.0149096,0.936832,0.138461,0.961795,0.00276178,0.0180069,0.541905,0.000771988,0.979566,0.0554185,0.722263,0.582867,0.0599772,0.0765228,0.267845,0.891183,0.301548,0.341283,0.991216,0.949949,0.990289,0.777081,0.741475,0.00596922,0.986847,0.98509,0.0631679,0.861539,0.0382046,0.997238,0.981993,0.458095,0.999228,0.0204337,0.944582,0.277737,0.417133,0.940023,0.923477,0.732155,0.108817,0.698452,0.658717,0.00878362,0.365135,1.28419e-005,0.399484,0.00085138,0.23385,0.34839,1.68441e-011,0.360211,0.00153149,0.290536
