lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta__asColumnOfTable__document_topic.1.1,theta__asColumnOfTable__document_topic.2.1,theta__asColumnOfTable__document_topic.3.1,theta__asColumnOfTable__document_topic.4.1,theta__asColumnOfTable__document_topic.5.1,theta__asColumnOfTable__document_topic.6.1,theta__asColumnOfTable__document_topic.7.1,theta__asColumnOfTable__document_topic.8.1,theta__asColumnOfTable__document_topic.9.1,theta__asColumnOfTable__document_topic.10.1,theta__asColumnOfTable__document_topic.11.1,theta__asColumnOfTable__document_topic.12.1,theta__asColumnOfTable__document_topic.13.1,theta__asColumnOfTable__document_topic.14.1,theta__asColumnOfTable__document_topic.15.1,theta__asColumnOfTable__document_topic.16.1,theta__asColumnOfTable__document_topic.17.1,theta__asColumnOfTable__document_topic.18.1,theta__asColumnOfTable__document_topic.19.1,theta__asColumnOfTable__document_topic.20.1,theta__asColumnOfTable__document_topic.21.1,theta__asColumnOfTable__document_topic.22.1,theta__asColumnOfTable__document_topic.23.1,theta__asColumnOfTable__document_topic.24.1,theta__asColumnOfTable__document_topic.25.1,theta__asColumnOfTable__document_topic.1.2,theta__asColumnOfTable__document_topic.2.2,theta__asColumnOfTable__document_topic.3.2,theta__asColumnOfTable__document_topic.4.2,theta__asColumnOfTable__document_topic.5.2,theta__asColumnOfTable__document_topic.6.2,theta__asColumnOfTable__document_topic.7.2,theta__asColumnOfTable__document_topic.8.2,theta__asColumnOfTable__document_topic.9.2,theta__asColumnOfTable__document_topic.10.2,theta__asColumnOfTable__document_topic.11.2,theta__asColumnOfTable__document_topic.12.2,theta__asColumnOfTable__document_topic.13.2,theta__asColumnOfTable__document_topic.14.2,theta__asColumnOfTable__document_topic.15.2,theta__asColumnOfTable__document_topic.16.2,theta__asColumnOfTable__document_topic.17.2,theta__asColumnOfTable__document_topic.18.2,theta__asColumnOfTable__document_topic.19.2,theta__asColumnOfTable__document_topic.20.2,theta__asColumnOfTable__document_topic.21.2,theta__asColumnOfTable__document_topic.22.2,theta__asColumnOfTable__document_topic.23.2,theta__asColumnOfTable__document_topic.24.2,theta__asColumnOfTable__document_topic.25.2,mu__asColumnOfTable__topic_word.1.1,mu__asColumnOfTable__topic_word.2.1,mu__asColumnOfTable__topic_word.1.2,mu__asColumnOfTable__topic_word.2.2,mu__asColumnOfTable__topic_word.1.3,mu__asColumnOfTable__topic_word.2.3,mu__asColumnOfTable__topic_word.1.4,mu__asColumnOfTable__topic_word.2.4,mu__asColumnOfTable__topic_word.1.5,mu__asColumnOfTable__topic_word.2.5
# Adaptation terminated
# Step size = 0.204452
# Diagonal elements of inverse mass matrix:
# 4.90743, 4.73849, 0.334402, 0.329256, 4.87218, 4.71098, 6.41393, 6.05702, 5.23804, 4.82514, 4.1266, 6.87541, 1.53431, 10.9322, 4.58249, 4.11254, 3.4823, 2.59141, 1.53184, 5.08595, 1.10995, 1.93829, 1.59185, 0.444164, 4.3745, 22.2309, 19.5518, 0.0613038, 0.0416124, 0.0372156, 0.0928729, 6.94296, 53.6883
-434.133,0.896315,0.204452,4,15,0,451.888,0.99974,0.994768,0.62174,0.50653,0.0154878,0.996871,0.98384,0.00496902,0.97119,0.00268213,0.82137,0.916532,0.192449,0.91092,0.0871476,0.954251,0.370319,0.310041,0.915741,0.945432,0.334755,0.313206,0.813567,0.649129,0.014241,0.000260384,0.0052321,0.37826,0.49347,0.984512,0.00312873,0.0161603,0.995031,0.0288102,0.997318,0.17863,0.0834683,0.807551,0.0890803,0.912852,0.0457487,0.629681,0.689959,0.0842586,0.0545677,0.665245,0.686794,0.186433,0.350871,0.985759,0.000776078,0.301946,5.41828e-005,0.391546,0.274808,0.293103,0.402403,0.00524518,0.321959,0.00816037
-441.916,0.979815,0.204452,4,15,0,453.096,0.736324,0.998934,0.623769,0.691569,0.00933427,0.729793,0.984115,0.0291026,0.81819,0.0580292,0.998895,0.959975,0.57188,0.946604,0.000742497,0.986,0.400175,0.0090347,0.65795,0.835288,0.465077,0.0499448,0.553284,0.62673,0.0807426,0.263676,0.00106627,0.376231,0.308431,0.990666,0.270207,0.015885,0.970897,0.18181,0.941971,0.00110547,0.040025,0.42812,0.0533961,0.999258,0.0140002,0.599825,0.990965,0.34205,0.164712,0.534923,0.950055,0.446716,0.37327,0.919257,8.0519e-006,0.499673,0.0188622,0.295034,0.25122,0.172544,0.427011,0.00173589,0.302899,0.031014
-448.745,0.933685,0.204452,4,15,0,466.759,0.984953,0.948245,0.760428,0.7242,0.000107769,0.994759,0.888782,0.00565501,0.981421,0.00383152,0.975579,0.916677,0.00464375,0.945004,0.0297469,0.539922,0.0616035,0.555488,0.909507,0.939056,0.222666,0.540218,0.803845,0.702454,0.0018952,0.0150475,0.0517552,0.239572,0.2758,0.999892,0.00524065,0.111218,0.994345,0.0185789,0.996168,0.0244213,0.083323,0.995356,0.0549962,0.970253,0.460078,0.938396,0.444512,0.0904933,0.0609441,0.777334,0.459782,0.196155,0.297546,0.998105,8.08895e-010,0.323017,0.000122297,0.314797,0.29413,0.362087,0.417666,9.51727e-005,0.288081,4.01693e-006
-444.556,0.881298,0.204452,4,15,0,464.982,0.99121,0.972654,0.68981,0.795738,0.00119564,0.991695,0.952719,0.00403077,0.96638,0.0015833,0.979001,0.468332,0.00647819,0.980224,0.024742,0.584207,0.0893465,0.202002,0.876351,0.880986,0.160451,0.625468,0.657847,0.790663,0.00154948,0.00879023,0.0273457,0.31019,0.204262,0.998804,0.00830535,0.0472808,0.995969,0.0336204,0.998417,0.0209985,0.531668,0.993522,0.0197762,0.975258,0.415793,0.910654,0.797998,0.123649,0.119014,0.839549,0.374532,0.342153,0.209337,0.998451,4.97682e-009,0.34324,2.53911e-006,0.337829,0.291067,0.310551,0.44658,0.00481291,0.262351,0.00356776
-438.975,0.9872,0.204452,4,15,0,456.153,0.688069,0.989384,0.650284,0.416773,0.102431,0.871828,0.819609,0.0349126,0.985107,7.02628e-005,0.910922,0.996214,0.00634752,0.937367,0.131777,0.970263,0.1487,0.165396,0.701597,0.920579,0.491348,0.013893,0.708725,0.582825,0.00149653,0.311931,0.0106156,0.349716,0.583227,0.897569,0.128172,0.180391,0.965087,0.0148933,0.99993,0.0890784,0.00378575,0.993652,0.0626334,0.868223,0.0297367,0.8513,0.834604,0.298403,0.0794214,0.508652,0.986107,0.291275,0.417175,0.998503,0.0145127,0.369548,3.04703e-005,0.328179,0.274327,0.245024,0.386143,0.055795,0.324986,0.00145414
-439.197,0.678373,0.204452,4,15,0,457.887,0.678948,0.997049,0.64263,0.370314,0.0988565,0.928339,0.896304,0.0306812,0.97924,0.000165407,0.90646,0.992709,0.0071452,0.958731,0.101187,0.979968,0.124776,0.2077,0.639691,0.925146,0.52277,0.0126567,0.696947,0.516839,0.00157305,0.321052,0.00295052,0.35737,0.629686,0.901143,0.071661,0.103696,0.969319,0.0207604,0.999835,0.0935395,0.00729074,0.992855,0.0412694,0.898813,0.0200317,0.875224,0.7923,0.360309,0.0748543,0.47723,0.987343,0.303053,0.483161,0.998427,0.00625977,0.369968,2.79304e-005,0.34093,0.270057,0.216101,0.38858,0.0438652,0.335076,0.0291364
-436.511,0.670346,0.204452,4,15,0,454.589,0.985881,0.955958,0.348795,0.53195,0.00330989,0.97691,0.935995,0.00742011,0.959974,0.0142057,0.970969,0.925183,0.0909885,0.954395,0.035831,0.650061,0.224518,0.152609,0.815124,0.856969,0.246245,0.614385,0.700586,0.656611,0.25998,0.0141188,0.0440423,0.651205,0.46805,0.99669,0.0230904,0.0640054,0.99258,0.0400258,0.985794,0.0290313,0.0748172,0.909011,0.0456049,0.964169,0.349939,0.775482,0.847391,0.184876,0.143031,0.753755,0.385615,0.299414,0.343389,0.74002,5.16463e-010,0.431267,0.0013349,0.254615,0.25911,0.313467,0.365309,0.000540741,0.374246,0.000110431
-436.251,0.859923,0.204452,4,15,0,454.405,0.814993,0.950849,0.60627,0.731828,0.135041,0.982653,0.883939,0.000621839,0.901549,0.0735667,0.897295,0.916452,0.489454,0.90827,0.0924742,0.856634,0.19948,0.169841,0.80277,0.951043,0.406178,0.0171183,0.938165,0.6261,8.42809e-006,0.185007,0.049151,0.39373,0.268172,0.864959,0.0173472,0.116061,0.999378,0.0984511,0.926433,0.102705,0.0835482,0.510546,0.0917299,0.907526,0.143366,0.80052,0.830159,0.19723,0.0489569,0.593822,0.982882,0.061835,0.3739,0.999992,1.37993e-005,0.374018,1.77751e-007,0.404766,0.292464,0.217684,0.415445,0.00138657,0.292077,0.00214484
-443.579,0.704481,0.204452,4,15,0,456.316,0.996638,0.941932,0.611544,0.46085,0.00997985,0.999912,0.974389,0.239154,0.988915,0.0200777,0.986422,0.997451,0.319484,0.999991,0.0741409,0.596572,0.285299,0.282985,0.818234,0.954758,0.374343,0.700076,0.557313,0.653637,0.000111708,0.00336169,0.0580685,0.388456,0.53915,0.99002,8.80073e-005,0.0256113,0.760846,0.0110852,0.979922,0.0135775,0.00254912,0.680516,8.90215e-006,0.925859,0.403428,0.714701,0.717015,0.181766,0.0452421,0.625657,0.299924,0.442687,0.346363,0.999888,0.00273517,0.444387,0.0124482,0.278634,0.298291,0.276926,0.371665,4.68312e-005,0.314861,6.41962e-006
-438.998,0.893114,0.204452,4,15,0,458.921,0.995232,0.989253,0.54562,0.628026,0.0606696,0.999855,0.370805,0.0221995,0.996767,0.0288878,0.894557,0.989601,0.231428,0.999741,0.00327565,0.914096,0.32673,0.173561,0.78669,0.920148,0.568421,0.197058,0.694005,0.768947,0.00148258,0.00476826,0.0107469,0.45438,0.371974,0.93933,0.000145282,0.629195,0.977801,0.0032328,0.971112,0.105443,0.0103994,0.768572,0.000258503,0.996724,0.0859041,0.67327,0.826439,0.21331,0.0798521,0.431579,0.802942,0.305995,0.231053,0.998517,0.000153915,0.425151,0.000288025,0.297649,0.353252,0.276798,0.376801,6.46913e-005,0.269505,0.000337017
-443.869,0.980458,0.204452,4,15,0,460.08,0.966292,0.995252,0.635886,0.517689,0.0776814,0.999185,0.99467,0.0835768,0.534762,0.00120091,0.982387,0.343082,0.411462,0.999981,0.0176227,0.74497,0.00607583,0.304759,0.852333,0.743341,0.344791,0.124303,0.466088,0.863301,0.0346075,0.0337079,0.00474779,0.364114,0.482311,0.922319,0.000814562,0.00532968,0.916423,0.465238,0.998799,0.017613,0.656918,0.588538,1.8535e-005,0.982377,0.25503,0.993924,0.695241,0.147667,0.256659,0.655209,0.875697,0.533912,0.136699,0.965392,0.023357,0.397907,0.0242204,0.300031,0.263472,0.279936,0.369096,0.0207961,0.319854,0.00133071
-435.265,0.13914,0.204452,4,15,0,466.055,0.982985,0.974619,0.574812,0.500106,0.0431582,0.999192,0.997798,0.0172986,0.898003,0.00184767,0.982082,0.6432,0.299559,0.998967,0.102089,0.794992,0.00777401,0.151256,0.830736,0.911687,0.343143,0.182528,0.536298,0.870056,0.0901803,0.0170151,0.0253805,0.425188,0.499894,0.956842,0.000808255,0.00220238,0.982701,0.101997,0.998152,0.0179179,0.3568,0.700441,0.00103316,0.897911,0.205008,0.992226,0.848744,0.169264,0.0883132,0.656857,0.817472,0.463702,0.129944,0.90982,0.00582859,0.386252,5.96308e-005,0.32811,0.310047,0.280516,0.35856,0.00222269,0.325504,0.00289915
-434.6,0.870908,0.204452,4,15,0,453.888,0.817178,0.951754,0.717462,0.437393,0.0384247,0.999947,0.621331,0.00758096,0.947555,0.0850665,0.755618,0.982943,0.386461,0.999533,0.0264489,0.869198,0.0664998,0.230456,0.6664,0.929137,0.320537,0.209336,0.758497,0.465406,0.0169785,0.182822,0.0482457,0.282538,0.562607,0.961575,5.2724e-005,0.378669,0.992419,0.0524449,0.914934,0.244382,0.0170573,0.613539,0.000466858,0.973551,0.130802,0.9335,0.769544,0.3336,0.0708626,0.679463,0.790664,0.241503,0.534594,0.983021,1.45675e-007,0.404171,0.000222774,0.378919,0.273424,0.212276,0.390227,0.00416333,0.336127,0.000471315
-436.81,0.901801,0.204452,4,15,0,452.012,0.976014,0.990718,0.390096,0.667464,0.0570985,0.90031,0.994335,0.0202857,0.99889,0.00553323,0.994768,0.987625,0.179196,0.998633,0.0948861,0.859449,0.0842792,0.0818589,0.942505,0.961933,0.38534,0.284539,0.506501,0.753956,0.0831004,0.0239859,0.00928201,0.609904,0.332536,0.942902,0.0996904,0.005665,0.979714,0.00110999,0.994467,0.00523245,0.0123747,0.820804,0.00136736,0.905114,0.140551,0.915721,0.918141,0.0574948,0.0380671,0.61466,0.715461,0.493499,0.246044,0.9169,0.00039466,0.400009,2.31237e-006,0.259498,0.270996,0.329835,0.449522,5.4948e-005,0.279085,0.010603
-434.618,0.973288,0.204452,4,15,0,452.152,0.981678,0.903668,0.681115,0.724399,0.0374728,0.974815,0.779794,0.0662343,0.823845,0.0401235,0.693143,0.614539,0.202281,0.935193,0.0156086,0.813029,0.362203,0.285016,0.908597,0.79177,0.217756,0.250936,0.832091,0.584236,0.00769709,0.0183219,0.0963318,0.318885,0.275601,0.962527,0.0251853,0.220206,0.933766,0.176155,0.959877,0.306857,0.385461,0.797719,0.0648066,0.984391,0.186971,0.637797,0.714984,0.0914029,0.20823,0.782244,0.749064,0.167909,0.415764,0.992303,1.91723e-005,0.451655,3.21329e-013,0.323678,0.306671,0.223192,0.358874,0.00146317,0.334436,1.24547e-005
-435.414,0.827244,0.204452,4,15,0,447.399,0.974333,0.953251,0.684517,0.707018,0.0285546,0.967028,0.707549,0.0650761,0.779666,0.0560316,0.692358,0.666781,0.197695,0.983962,0.0124669,0.932634,0.31092,0.280102,0.928475,0.838071,0.23746,0.225624,0.864056,0.581463,0.00907826,0.0256667,0.0467486,0.315483,0.292982,0.971445,0.0329721,0.292451,0.934924,0.220334,0.943968,0.307642,0.333219,0.802305,0.0160383,0.987533,0.067366,0.68908,0.719898,0.071525,0.161929,0.76254,0.774376,0.135944,0.418537,0.990922,9.2851e-006,0.454141,6.30499e-013,0.323701,0.317186,0.221081,0.357244,0.00106737,0.325561,9.5118e-006
-436.672,0.510559,0.204452,4,15,0,451.067,0.977591,0.957849,0.683339,0.677238,0.0198706,0.963031,0.665977,0.0751789,0.780088,0.0912543,0.667722,0.538702,0.159045,0.985729,0.0098695,0.875889,0.174713,0.306276,0.920443,0.777401,0.268138,0.153381,0.86622,0.571369,0.00748777,0.022409,0.0421515,0.316661,0.322762,0.980129,0.0369688,0.334023,0.924821,0.219912,0.908746,0.332278,0.461298,0.840955,0.0142714,0.99013,0.124111,0.825287,0.693724,0.079557,0.222599,0.731862,0.846619,0.13378,0.428631,0.992512,2.51117e-006,0.453729,1.62075e-012,0.33268,0.308013,0.213149,0.361056,0.000335076,0.330928,0.000107596
-439.34,0.964743,0.204452,4,15,0,451.827,0.996533,0.934642,0.423638,0.756106,0.0867279,0.852797,0.982835,0.00903395,0.993443,0.0137073,0.9874,0.987972,0.378259,0.889124,0.204351,0.883129,0.212865,0.0289557,0.593013,0.974872,0.59971,0.199609,0.683295,0.604621,0.0181651,0.0034669,0.0653577,0.576362,0.243894,0.913272,0.147203,0.0171646,0.990966,0.00655706,0.986293,0.0125996,0.0120282,0.621741,0.110876,0.795649,0.116871,0.787135,0.971044,0.406987,0.0251281,0.40029,0.800391,0.316705,0.395379,0.981835,1.1292e-005,0.462101,5.45115e-010,0.292365,0.293948,0.24553,0.3479,1.00733e-006,0.358141,3.10489e-006
-441.336,0.902802,0.204452,4,15,0,459.179,0.99829,0.942477,0.591685,0.847723,0.317018,0.982878,0.880648,0.00321427,0.985954,0.00657385,0.967362,0.766978,0.282538,0.96398,0.0271265,0.858982,0.122081,0.0535078,0.785789,0.950461,0.378968,0.146055,0.608872,0.638953,0.0168608,0.0017099,0.0575227,0.408315,0.152277,0.682982,0.0171225,0.119352,0.996786,0.0140464,0.993426,0.0326377,0.233022,0.717462,0.0360199,0.972873,0.141018,0.877919,0.946492,0.214211,0.0495394,0.621032,0.853945,0.391128,0.361047,0.983139,1.32251e-005,0.470745,4.01619e-012,0.297626,0.318083,0.231629,0.369455,2.63962e-007,0.312448,2.6312e-009
-437.078,0.991911,0.204452,4,15,0,455.176,0.419934,0.947931,0.67586,0.202888,0.000312588,0.891074,0.920192,0.0737362,0.886035,0.110637,0.92304,0.967296,0.336571,0.999586,0.117075,0.882235,0.193333,0.401059,0.721643,0.831472,0.437897,0.177825,0.836524,0.551731,0.0510798,0.580066,0.0520687,0.32414,0.797112,0.999687,0.108926,0.0798079,0.926264,0.113965,0.889363,0.07696,0.032704,0.663429,0.000413832,0.882925,0.117765,0.806667,0.598941,0.278357,0.168528,0.562103,0.822175,0.163476,0.448269,0.94892,0.000550483,0.375302,2.34817e-006,0.335478,0.235458,0.288828,0.475228,5.80559e-005,0.288761,0.000333822
-437.83,0.958143,0.204452,4,15,0,453.797,0.99115,0.918278,0.349823,0.680506,0.111204,0.969521,0.972843,0.0122681,0.963564,0.00532142,0.977032,0.751328,0.158773,0.972439,0.00321559,0.945533,0.172264,0.0387738,0.808982,0.880361,0.272858,0.282977,0.610793,0.477914,0.0206069,0.00885016,0.081722,0.650177,0.319494,0.888796,0.0304793,0.0271565,0.987732,0.0364364,0.994679,0.0229679,0.248672,0.841227,0.0275607,0.996784,0.0544671,0.827736,0.961226,0.191018,0.119639,0.727142,0.717023,0.389207,0.522086,0.979393,1.24193e-006,0.456274,5.00172e-006,0.262724,0.181557,0.263532,0.463064,0.0174705,0.355373,1.25682e-007
-430.283,0.771664,0.204452,4,15,0,449.109,0.992604,0.91689,0.537549,0.578658,0.0838401,0.889172,0.918136,0.0213322,0.958442,0.011243,0.918462,0.955922,0.147231,0.952062,0.00617126,0.800746,0.135831,0.123289,0.768396,0.755576,0.295664,0.0752329,0.608763,0.522757,0.0435838,0.00739641,0.0831103,0.462451,0.421342,0.91616,0.110828,0.0818637,0.978668,0.0415578,0.988757,0.0815385,0.0440778,0.852769,0.0479376,0.993829,0.199254,0.864169,0.876711,0.231604,0.244424,0.704336,0.924767,0.391237,0.477243,0.956416,8.16922e-006,0.429338,2.1516e-005,0.28148,0.182437,0.279186,0.468252,0.0099952,0.349281,7.8845e-007
-433.363,0.858194,0.204452,4,15,0,446.578,0.239518,0.923374,0.637214,0.61861,0.0246051,0.965766,0.908335,0.0526869,0.847616,0.0702022,0.924711,0.892829,0.613976,0.915247,0.203867,0.821454,0.152841,0.134383,0.620347,0.877683,0.397266,0.288743,0.699285,0.51189,0.0373182,0.760482,0.0766265,0.362786,0.38139,0.975395,0.034234,0.0916648,0.947313,0.152384,0.929798,0.0752889,0.107171,0.386024,0.084753,0.796133,0.178546,0.847159,0.865617,0.379653,0.122317,0.602734,0.711257,0.300715,0.48811,0.962682,0.00454101,0.273364,0.00582387,0.370239,0.184981,0.356334,0.465725,3.60315e-005,0.338928,2.71163e-005
-433.39,0.96716,0.204452,4,15,0,449.779,0.979889,0.902039,0.615443,0.576167,0.0430334,0.99311,0.856239,0.0167135,0.96144,0.0173336,0.996582,0.90091,0.0862452,0.968108,0.00910672,0.861052,0.0515835,0.215965,0.944836,0.597236,0.154412,0.384095,0.72601,0.615151,0.0545076,0.0201112,0.0979615,0.384557,0.423833,0.956967,0.00689042,0.143761,0.983287,0.0385602,0.982666,0.00341812,0.0990897,0.913755,0.0318919,0.990893,0.138948,0.948417,0.784035,0.0551639,0.402764,0.845588,0.615905,0.27399,0.384849,0.945492,0.00194736,0.328268,0.00143725,0.272399,0.205965,0.399298,0.45155,1.43001e-005,0.3391,1.96125e-005
-430.081,0.960117,0.204452,4,15,0,446.178,0.953287,0.952281,0.474371,0.549065,0.018061,0.814116,0.978792,0.0418641,0.853781,0.0571601,0.873353,0.866763,0.36309,0.9829,0.027711,0.868826,0.270612,0.22641,0.465364,0.989395,0.469189,0.102922,0.79097,0.479053,0.00774484,0.0467126,0.047719,0.525629,0.450935,0.981939,0.185884,0.0212084,0.958136,0.146219,0.94284,0.126647,0.133237,0.63691,0.0171002,0.972289,0.131174,0.729388,0.77359,0.534636,0.0106052,0.530811,0.897078,0.20903,0.520947,0.992255,0.00103121,0.407083,2.26991e-006,0.35911,0.238815,0.233691,0.43832,4.24493e-005,0.321832,7.27082e-005
-431.922,0.88881,0.204452,4,15,0,444.202,0.992663,0.96378,0.785933,0.549246,0.0119535,0.995695,0.830884,0.0546817,0.983776,0.0248407,0.983049,0.850283,0.317158,0.992908,0.034789,0.859263,0.214112,0.18073,0.979456,0.978752,0.28519,0.308557,0.585693,0.801988,0.141631,0.00733668,0.0362204,0.214067,0.450754,0.988047,0.00430514,0.169116,0.945318,0.0162239,0.975159,0.0169509,0.149717,0.682842,0.00709203,0.965211,0.140737,0.785888,0.81927,0.0205435,0.0212481,0.71481,0.691443,0.414307,0.198012,0.858369,0.00129777,0.391594,8.73024e-005,0.316291,0.347883,0.290855,0.385416,3.67575e-005,0.265316,0.00122353
-438.601,0.531594,0.204452,4,15,0,448.872,0.993948,0.96987,0.790799,0.459739,0.0306304,0.999616,0.9258,0.0131965,0.984086,0.206998,0.998351,0.959894,0.473189,0.993176,0.0151925,0.724425,0.354468,0.232467,0.919303,0.986222,0.424445,0.227406,0.544035,0.795912,0.337112,0.00605189,0.0301299,0.209201,0.540261,0.96937,0.00038438,0.0741999,0.986803,0.0159136,0.793002,0.0016492,0.0401062,0.526811,0.0068242,0.984807,0.275575,0.645532,0.767533,0.0806967,0.0137778,0.575555,0.772594,0.455965,0.204088,0.662888,0.00114358,0.393118,7.70782e-005,0.333278,0.366735,0.272442,0.353549,7.69627e-006,0.278495,0.00115511
-440.146,0.982367,0.204452,4,15,0,453.602,0.969565,0.921715,0.801168,0.513768,0.0691675,0.999989,0.881364,0.0450386,0.971146,0.00114524,0.956792,0.970245,0.435054,0.992878,0.0502334,0.967331,0.108676,0.187434,0.659938,0.977715,0.292851,0.386553,0.863145,0.70347,0.000561156,0.0304349,0.0782848,0.198832,0.486232,0.930833,1.07487e-005,0.118636,0.954961,0.0288542,0.998855,0.0432084,0.0297547,0.564946,0.00712171,0.949767,0.0326685,0.891324,0.812566,0.340062,0.0222855,0.707149,0.613447,0.136855,0.29653,0.999439,0.00229461,0.487951,1.59708e-005,0.350499,0.244619,0.149992,0.454249,9.91135e-008,0.298821,0.0115582
-440.303,0.92174,0.204452,4,15,0,460.29,0.977438,0.988067,0.697247,0.901368,0.000519691,0.852656,0.922467,3.02261e-005,0.876842,0.0278407,0.936152,0.898448,0.580821,0.993479,0.139173,0.64929,0.234068,0.401549,0.943705,0.951885,0.588054,0.301199,0.613941,0.680306,0.127473,0.0225615,0.011933,0.302753,0.0986317,0.99948,0.147344,0.077533,0.99997,0.123158,0.972159,0.0638479,0.101552,0.419179,0.00652066,0.860827,0.35071,0.765932,0.598451,0.0562947,0.0481148,0.411946,0.698801,0.386059,0.319694,0.872527,0.00138855,0.409563,0.00668119,0.386251,0.423928,0.204002,0.303528,0.000183778,0.264475,9.13948e-008
-444.521,0.789127,0.204452,4,15,0,460.886,0.857326,0.999065,0.762842,0.846316,1.35806e-005,0.852105,0.963825,0.000205267,0.712958,0.00634017,0.952236,0.542751,0.754717,0.926822,0.050542,0.929825,0.0301347,0.367498,0.77782,0.785034,0.750491,0.508287,0.889827,0.739258,0.0538176,0.142674,0.000934584,0.237158,0.153684,0.999986,0.147895,0.0361751,0.999795,0.287042,0.99366,0.047764,0.457249,0.245283,0.0731776,0.949458,0.0701752,0.969865,0.632502,0.22218,0.214966,0.249509,0.491713,0.110173,0.260742,0.946182,3.91874e-005,0.436167,0.00709718,0.337607,0.360707,0.226058,0.364767,0.000125374,0.26739,4.20878e-005
-437.492,0.724368,0.204452,4,15,0,466.371,0.995827,0.99377,0.711506,0.774532,0.000367457,0.9381,0.770653,0.0165734,0.998749,0.0183438,0.768751,0.975766,0.522582,0.971277,0.0491597,0.715719,0.044233,0.286467,0.86963,0.93924,0.205484,0.586453,0.850881,0.826353,0.107199,0.00417253,0.0062303,0.288494,0.225468,0.999633,0.0619002,0.229347,0.983427,0.00125123,0.981656,0.231249,0.0242339,0.477418,0.0287228,0.95084,0.284281,0.955767,0.713533,0.13037,0.0607595,0.794516,0.413547,0.149119,0.173647,0.892801,0.0140089,0.383584,1.2585e-005,0.369185,0.373365,0.23912,0.346861,5.43938e-006,0.265753,0.00810509
-440.842,0.884548,0.204452,4,15,0,458.688,0.962522,0.995386,0.292694,0.627903,0.0715478,0.956559,0.991859,0.00901561,0.99956,0.0670988,0.98474,0.98415,0.403901,0.920303,0.111905,0.983664,0.35043,0.131311,0.66825,0.999804,0.566066,0.0975721,0.461098,0.548273,0.0209103,0.0374776,0.00461411,0.707306,0.372097,0.928452,0.0434406,0.00814067,0.990984,0.000439804,0.932901,0.0152603,0.0158496,0.596099,0.0796966,0.888095,0.0163355,0.64957,0.868689,0.33175,0.000196446,0.433934,0.902428,0.538902,0.451727,0.97909,0.000451153,0.439902,4.29954e-006,0.341202,0.227316,0.218706,0.418867,0.000152283,0.353361,3.74884e-005
-445.972,0.415373,0.204452,4,15,0,459.382,0.935241,0.990136,0.313592,0.631228,0.179703,0.853214,0.99165,0.0245341,0.999863,0.0552237,0.981128,0.980804,0.517802,0.962341,0.107226,0.972735,0.537516,0.0819368,0.450897,0.999703,0.593288,0.349229,0.421751,0.620473,0.0465035,0.0647585,0.00986415,0.686408,0.368772,0.820297,0.146786,0.00835007,0.975466,0.000137467,0.944776,0.0188716,0.0191963,0.482198,0.0376586,0.892774,0.0272655,0.462484,0.918063,0.549103,0.000297067,0.406712,0.650771,0.578249,0.379527,0.953497,1.63816e-005,0.467869,1.94057e-006,0.319262,0.22366,0.212721,0.416851,0.000146513,0.359471,1.1026e-006
-449.708,0.740812,0.204452,4,15,0,467.905,0.921676,0.878997,0.498552,0.673224,0.0109559,0.985222,0.818796,0.000354851,0.999992,0.0152738,0.766022,0.701328,0.42457,0.947648,0.0808834,0.634492,0.0221013,0.0895742,0.955016,0.999904,0.107887,0.0913213,0.952023,0.863977,0.0626451,0.0783241,0.121003,0.501448,0.326776,0.989044,0.0147784,0.181204,0.999645,7.84603e-006,0.984726,0.233978,0.298672,0.57543,0.0523522,0.919117,0.365508,0.977899,0.910426,0.0449836,9.57885e-005,0.892113,0.908679,0.0479774,0.136023,0.937355,0.0132458,0.427338,4.63834e-006,0.406998,0.375224,0.164599,0.353252,2.90682e-006,0.258273,0.00106262
-449.262,0.99987,0.204452,4,15,0,466.96,0.956623,0.978348,0.867871,0.577748,0.245179,0.820554,0.944137,0.000372255,0.999963,0.0156927,0.997475,0.973609,0.590402,0.97051,0.0166278,0.97361,0.0127358,0.106595,0.908817,0.998588,0.268154,0.234893,0.913948,0.75223,0.0654684,0.0433767,0.0216517,0.132129,0.422252,0.754821,0.179446,0.0558632,0.999628,3.72215e-005,0.984307,0.00252456,0.0263911,0.409598,0.0294897,0.983372,0.0263902,0.987264,0.893405,0.091183,0.00141221,0.731846,0.765107,0.0860515,0.24777,0.934532,0.0159266,0.484243,1.02526e-009,0.361198,0.262088,0.150641,0.455851,2.35759e-008,0.266135,0.00391861
-440.157,0.976597,0.204452,4,15,0,463.534,0.724702,0.99313,0.821153,0.511338,0.00306024,0.991399,0.987173,0.0109767,0.999408,0.00192117,0.985095,0.666064,0.470354,0.987565,0.0029531,0.902962,0.104621,0.206522,0.940708,0.99994,0.44611,0.0931727,0.683511,0.603105,0.0227832,0.275298,0.00687,0.178847,0.488662,0.99694,0.00860084,0.0128272,0.989023,0.000591623,0.998079,0.0149053,0.333936,0.529646,0.0124345,0.997047,0.0970383,0.895379,0.793478,0.0592922,6.04823e-005,0.55389,0.906827,0.316489,0.396895,0.977217,0.00765593,0.373099,1.33275e-009,0.360941,0.285713,0.247978,0.451731,0.0136321,0.2549,0.00435054
